30584;# doc = relatives.2.txt;;;;;;;;;;;;;;;;
30585;# speaker = Алина;;;;;;;;;;;;;;;;
30586;# sent = 2346;;;;;;;;;;;;;;;;
31834;;ему;ОН;SPRO sg 3p m dat;;;И эту диссертацию _ему_ потом еще пришлось;у;м;е;;;;SPRO;ОН;SPRO sg 3p m dat;Н
31835;;потом;ПОТОМ;ADV -;;;эту диссертацию ему _потом_ еще пришлось перерабатывать;м;о;т;о;п;;ADV;ПОТОМ;ADV -;М
31836;;еще;ЕЩЕ;ADV -;;;диссертацию ему потом _еще_ пришлось перерабатывать /;е;щ;е;;;;ADV;ЕЩЕ;ADV -;Е
31837;;пришлось;ПРИЙТИСЬ;V pf praet sg med n -;;;ему потом еще _пришлось_ перерабатывать / чтобы;ь;с;о;л;ш;и;V;ПРИЙТИСЬ;V pf praet sg indic n -;Ь
31838;;перерабатывать;ПЕРЕРАБАТЫВАТЬ;V ipf - - inf - -;;;потом еще пришлось _перерабатывать_ / чтобы её;ь;т;а;в;ы;т;V;ПЕРЕРАБАТЫВАТЬ;V ipf - - inf - -;Ь
31839;;/;/;PUNCT;;;;;;;;;;PUNCT;;;
31840;;чтобы;ЧТОБЫ;CONJ;;;пришлось перерабатывать / _чтобы_ её не приняли;ы;б;о;т;ч;;CONJ;ЧТОБЫ;CONJ;Ы
31841;;её;ОНА;SPRO sg 3p f acc;;;перерабатывать / чтобы _её_ не приняли за;ё;е;;;;;SPRO;ОНА;SPRO sg 3p f acc;А
31842;;не;НЕ;PART;;;/ чтобы её _не_ приняли за плагиат;е;н;;;;;PART;НЕ;PART;Е
31843;;приняли;ПРИНЯТЬ;V pf praet pl indic - -;;;чтобы её не _приняли_ за плагиат его;и;л;я;н;и;р;V;ПРИНЯТЬ;V pf praet pl indic - -;Ь
31844;;за;ЗА;PR;;;её не приняли _за_ плагиат его же;а;з;;;;;PR;ЗА;PR;А
31845;;плагиат;ПЛАГИАТ;S m inan acc sg;;;не приняли за _плагиат_ его же самого;т;а;и;г;а;л;S;ПЛАГИАТ;S m inan acc sg;Т
31846;;его;ОН;SPRO sg 3p m gen;;;приняли за плагиат _его_ же самого ;о;г;е;;;;SPRO;ЕГО;A - nonflex - plen - -;Н
31847;;же;ЖЕ;PART;;;за плагиат его _же_ самого  ;е;ж;;;;;PART;ЖЕ;PART;Е
31848;;самого;САМЫЙ;APRO sg m gen;;;плагиат его же _самого_   ;о;г;о;м;а;с;A;САМЫЙ;A - gen sg plen m -;Й
31849;;;;;;;;;;;;;;;;;
31850;# sent = 2460;;;;;;;;;;;;;;;;
31851;# speaker = Алина;;;;;;;;;;;;;;;;
31852;# sent = 2461;;;;;;;;;;;;;;;;
31853;"<span class=""note"">";;;;;;;;;;;;;;;;
31854;<note>;Смеется;;;;;;;;;;;;;;;
31855;</span>;;;;;;;;;;;;;;;;
31856;;;;;;;;;;;;;;;;;
31857;# sent = 2462;;;;;;;;;;;;;;;;
31858;# speaker = Мирон;;;;;;;;;;;;;;;;
31859;# sent = 2463;;;;;;;;;;;;;;;;
31860;;Ну;НУ;PART;;;   _Ну_ в общем защищался;у;н;;;;;PART;НУ;PART;У
31861;;в;В;PR;;;  Ну _в_ общем защищался он;в;;;;;;PR;В;PR;В
31862;;общем;ОБЩИЙ;A - loc sg plen n -;;; Ну в _общем_ защищался он довольно;м;е;щ;б;о;;A;ОБЩИЙ;A - loc sg plen m -;Й
31863;;защищался;ЗАЩИЩАТЬСЯ;V ipf praet sg indic m -;;;Ну в общем _защищался_ он довольно поздно;я;с;л;а;щ;и;V;ЗАЩИЩАТЬСЯ;V ipf praet sg indic m -;Я
31864;;он;ОН;SPRO sg 3p m nom;;;в общем защищался _он_ довольно поздно /;н;о;;;;;SPRO;ОН;SPRO sg 3p m nom;Н
31865;;довольно;ДОВОЛЬНО;ADV -;;;общем защищался он _довольно_ поздно / ааа;о;н;ь;л;о;в;ADV;ДОВОЛЬНО;ADV -;О
31866;;поздно;ПОЗДНО;ADV -;;;защищался он довольно _поздно_ / ааа ;о;н;д;з;о;п;ADV;ПОЗДНО;ADV -;О
31867;;/;/;PUNCT;;;;;;;;;;PUNCT;;;
31868;;ааа;ААА;NONLEX;;;довольно поздно / _ааа_   ;а;а;а;;;;INTJ;ААА;S m inan nonflex -;А
31869;;;;;;;;;;;;;;;;;
31870;# sent = 2464;;;;;;;;;;;;;;;;
31871;#  #;;;;;;;;;;;;;;;;
31871;#  #;;;;;;;;;;;;;;;;
31871;#  #;;;;;;;;;;;;;;;;
31871;#  #;;;;;;;;;;;;;;;;
31871;#  #;;;;;;;;;;;;;;;;
31871;#  #;;;;;;;;;;;;;;;;
31871;#  #;;;;;;;;;;;;;;;;
31871;#  #;;;;;;;;;;;;;;;;
